student_id,age,gender,programme,attendance_pct,assignment_avg,quiz_avg,midterm_score,study_hours_week,previous_gpa,absences,internet_access,extracurricular,academic_risk
ST09791,18,Female,IT,77.7,70.6,58.7,46.5,6.6,3.2,5.0,Yes,No,At Risk
ST08112,18,Male,Software Engineering,70.8,70.8,86.0,41.0,3.7,3.2,5.0,Yes,No,Not At Risk
ST10132,21,Female,IT,100.0,81.5,55.5,83.8,3.2,2.14,2.0,Yes,Yes,Not At Risk
ST09662,21,Female,IT,85.3,52.3,81.6,67.4,3.2,2.34,6.0,Yes,Yes,Not At Risk
ST06876,20,Male,Software Engineering,97.5,65.0,54.6,59.1,8.6,4.0,2.0,Yes,No,Not At Risk
ST04150,25,Female,IT,92.7,71.5,60.4,65.8,6.6,1.76,0.0,Yes,No,Not At Risk
ST08007,19,Female,Computer Science,78.3,56.2,85.0,66.6,0.7,3.99,3.0,Yes,Yes,Not At Risk
ST02863,22,Male,Computer Science,72.6,95.6,55.4,56.5,2.2,3.44,3.0,Yes,Yes,Not At Risk
ST09109,22,Female,Computer Science,100.0,78.8,22.8,64.9,4.5,2.42,2.0,Yes,No,Not At Risk
ST04063,20,Male,IT,80.0,65.3,74.5,76.3,9.4,2.3,6.0,Yes,Yes,Not At Risk
ST06251,23,Male,Data Science,85.2,69.8,52.6,81.0,6.9,3.37,1.0,Yes,Yes,Not At Risk
ST08813,18,Female,Computer Science,74.2,43.4,41.7,60.9,5.1,2.57,6.0,Yes,Yes,Not At Risk
ST04205,19,Female,Computer Science,72.8,52.3,42.3,62.5,5.1,3.76,1.0,Yes,No,Not At Risk
ST07429,18,Female,Computer Science,72.6,80.0,85.7,71.1,5.3,2.11,5.0,Yes,Yes,Not At Risk
ST08149,19,Male,Data Science,85.6,71.8,51.7,55.1,3.4,1.74,6.0,Yes,Yes,Not At Risk
ST04479,20,Female,Computer Science,88.5,81.4,80.9,53.8,7.8,2.9,6.0,Yes,No,At Risk
ST11682,19,Female,Computer Science,77.2,86.7,65.3,75.1,10.5,1.17,3.0,Yes,Yes,Not At Risk
ST00887,22,Male,IT,84.9,54.5,85.5,54.0,3.4,3.71,5.0,Yes,No,Not At Risk
ST10037,21,Female,Software Engineering,75.4,71.2,76.8,52.7,16.7,2.36,3.0,Yes,No,Not At Risk
ST09879,21,Female,Computer Science,81.2,55.4,28.7,57.2,8.9,3.9,5.0,Yes,Yes,Not At Risk
ST02320,24,Female,Computer Science,63.3,38.3,72.9,59.6,7.0,3.55,3.0,Yes,No,At Risk
ST07923,24,Female,Computer Science,75.0,73.5,74.0,78.1,12.9,2.99,1.0,Yes,No,Not At Risk
ST05978,25,Female,Computer Science,81.3,55.6,62.6,53.5,5.9,3.24,6.0,Yes,No,At Risk
ST06302,25,Female,Software Engineering,79.0,65.2,72.0,54.7,3.3,1.32,5.0,No,No,Not At Risk
ST06527,19,Male,Computer Science,77.3,84.2,77.7,91.4,7.3,3.76,7.0,Yes,No,Not At Risk
ST09352,22,Male,Computer Science,59.7,82.9,82.7,70.8,3.1,2.08,2.0,Yes,No,Not At Risk
ST02744,19,Female,Software Engineering,63.6,75.4,75.8,59.8,4.0,2.7,3.0,Yes,Yes,At Risk
ST03475,25,Female,Software Engineering,77.0,74.6,47.1,,7.0,3.29,5.0,Yes,Yes,Not At Risk
ST08579,20,Male,Computer Science,73.3,54.6,54.7,62.2,7.8,2.12,5.0,Yes,Yes,Not At Risk
ST09663,18,Female,Data Science,72.8,89.8,35.0,64.1,7.1,3.31,3.0,Yes,Yes,Not At Risk
ST04933,23,Female,Software Engineering,98.4,55.6,73.5,76.2,4.4,2.05,0.0,Yes,No,Not At Risk
ST00077,22,Male,Computer Science,100.0,48.2,64.5,83.6,12.6,2.09,6.0,Yes,No,At Risk
ST11658,23,Female,IT,86.5,99.6,81.9,94.7,9.4,2.51,2.0,Yes,No,Not At Risk
ST05371,25,Male,Computer Science,84.6,81.9,80.4,74.2,3.6,2.73,6.0,Yes,No,Not At Risk
ST10134,25,Male,Computer Science,82.2,61.5,54.2,49.6,6.8,2.77,2.0,Yes,Yes,At Risk
ST10870,22,Male,Software Engineering,71.9,51.2,62.4,82.7,1.2,2.78,1.0,Yes,No,Not At Risk
ST06271,20,Female,Data Science,66.1,32.1,43.2,62.0,5.3,2.52,6.0,Yes,No,At Risk
ST11874,18,Female,Data Science,93.1,79.6,92.8,66.3,3.2,2.91,1.0,Yes,No,Not At Risk
ST06415,24,Female,Computer Science,100.0,86.4,73.5,61.7,5.5,2.24,2.0,Yes,Yes,Not At Risk
ST10604,22,Male,Computer Science,100.0,81.8,98.7,88.7,11.2,3.65,6.0,Yes,No,Not At Risk
ST00472,21,Male,Data Science,84.1,64.8,93.2,66.2,4.5,2.4,4.0,Yes,No,Not At Risk
ST01388,18,Female,Software Engineering,70.1,69.7,57.4,60.0,8.2,3.39,5.0,No,Yes,Not At Risk
ST03393,18,Male,Computer Science,67.5,75.7,55.9,50.7,2.2,2.13,3.0,Yes,No,At Risk
ST08746,21,Female,Computer Science,86.8,60.5,68.3,60.4,11.5,3.23,6.0,Yes,No,Not At Risk
ST04363,19,Female,Software Engineering,77.8,88.3,46.2,94.0,14.0,3.25,3.0,Yes,No,Not At Risk
ST05134,21,Female,Software Engineering,66.9,76.4,84.9,47.3,15.7,3.38,4.0,Yes,Yes,Not At Risk
ST02115,20,Female,Software Engineering,71.6,71.6,80.8,61.5,3.3,2.83,3.0,Yes,No,Not At Risk
ST08085,21,Male,Data Science,95.9,63.5,48.4,49.8,1.7,3.17,2.0,Yes,Yes,Not At Risk
ST06039,19,Female,Computer Science,77.8,61.9,29.1,63.9,3.9,3.33,4.0,Yes,No,At Risk
ST01254,22,Male,Software Engineering,68.3,67.4,59.3,70.7,12.6,2.3,4.0,,Yes,Not At Risk
ST11284,20,Female,IT,76.7,82.3,75.5,45.6,14.4,3.26,2.0,Yes,No,Not At Risk
ST10576,24,Female,IT,85.7,53.6,66.8,43.2,4.4,3.13,5.0,Yes,Yes,Not At Risk
ST07242,20,Male,IT,82.3,76.2,64.6,57.1,5.1,3.1,3.0,Yes,Yes,At Risk
ST07097,19,Male,Computer Science,70.6,78.1,72.7,47.2,4.7,2.05,4.0,Yes,No,Not At Risk
ST07080,20,Male,Software Engineering,100.0,57.5,29.5,63.5,13.6,3.27,6.0,Yes,No,Not At Risk
ST11138,21,Female,IT,92.7,70.0,77.1,66.8,1.2,3.42,3.0,Yes,Yes,Not At Risk
ST05547,24,Female,Computer Science,86.9,38.1,45.7,55.6,10.4,3.25,4.0,Yes,No,Not At Risk
ST06000,18,Male,Computer Science,80.5,46.9,52.0,79.8,5.2,3.03,5.0,Yes,No,Not At Risk
ST00364,18,Female,IT,83.4,83.4,91.9,33.4,10.3,2.77,4.0,Yes,Yes,Not At Risk
ST05500,19,Female,Data Science,67.7,59.2,39.7,89.2,8.5,3.27,2.0,Yes,No,Not At Risk
ST06144,20,Male,Computer Science,100.0,43.8,76.7,75.1,2.2,3.47,2.0,Yes,Yes,Not At Risk
ST03625,24,Male,Data Science,67.0,64.3,39.8,82.3,10.5,2.93,7.0,Yes,No,Not At Risk
ST03636,24,Female,Data Science,76.2,66.2,94.8,41.3,1.6,2.61,5.0,Yes,No,Not At Risk
ST10443,18,Male,Data Science,86.0,59.5,100.0,50.8,2.3,2.79,0.0,Yes,Yes,Not At Risk
ST08401,19,Male,IT,87.7,63.0,61.7,66.0,2.4,2.83,8.0,Yes,Yes,Not At Risk
ST11710,21,Female,Computer Science,80.3,66.2,53.5,38.1,3.5,3.42,5.0,Yes,No,At Risk
ST05257,18,Male,IT,79.9,56.2,50.5,78.6,9.1,3.01,5.0,Yes,No,Not At Risk
ST09308,21,Female,Software Engineering,89.2,63.6,55.1,71.0,10.2,3.35,3.0,Yes,No,Not At Risk
ST01083,23,Male,Computer Science,95.3,62.4,46.6,82.4,8.7,3.13,7.0,Yes,No,Not At Risk
ST05076,20,Male,,83.6,100.0,72.9,82.2,7.0,3.14,3.0,Yes,No,Not At Risk
ST09645,22,Female,Computer Science,83.7,61.4,67.6,51.9,6.5,2.3,2.0,Yes,No,At Risk
ST04804,23,Female,Software Engineering,90.6,61.7,73.5,59.3,4.5,2.71,5.0,Yes,Yes,Not At Risk
ST06620,21,Male,Computer Science,81.5,62.6,51.0,76.0,3.7,3.96,6.0,Yes,Yes,Not At Risk
ST11569,20,Female,Software Engineering,75.3,45.7,74.0,75.3,6.3,2.95,2.0,Yes,Yes,At Risk
ST11758,25,Female,IT,96.0,77.8,77.1,68.5,7.2,3.25,3.0,Yes,No,Not At Risk
ST02961,19,Male,IT,85.4,64.4,61.6,68.3,2.3,3.94,2.0,Yes,Yes,Not At Risk
ST04981,18,Female,IT,96.5,83.8,70.5,58.2,12.1,1.98,5.0,Yes,Yes,Not At Risk
ST05753,23,Male,Software Engineering,80.5,66.9,51.4,28.6,1.6,2.59,8.0,Yes,No,Not At Risk
ST00929,25,Male,Software Engineering,89.7,77.9,69.6,32.2,6.7,2.27,5.0,Yes,No,Not At Risk
ST08808,19,Female,Computer Science,87.6,72.7,50.8,46.0,5.8,2.58,1.0,Yes,No,Not At Risk
ST08983,22,Male,IT,68.7,100.0,79.1,76.3,5.2,2.18,5.0,Yes,Yes,Not At Risk
ST04515,24,Male,IT,82.8,82.1,67.5,90.1,4.1,3.02,5.0,Yes,No,Not At Risk
ST01698,21,Female,Computer Science,70.4,77.4,59.1,64.1,5.4,1.99,3.0,Yes,Yes,Not At Risk
ST00373,21,Female,Computer Science,97.6,53.6,68.3,51.7,6.7,3.13,7.0,Yes,No,Not At Risk
ST04425,23,Male,Software Engineering,85.8,61.0,57.5,76.5,6.2,2.23,1.0,Yes,No,Not At Risk
ST10778,18,Male,Data Science,71.4,65.4,91.7,53.5,7.3,2.35,2.0,Yes,No,Not At Risk
ST07769,25,Male,Computer Science,70.9,57.0,75.1,67.3,5.1,3.25,3.0,Yes,Yes,Not At Risk
ST03896,19,Male,Software Engineering,71.5,72.5,64.0,44.9,2.1,2.21,6.0,No,Yes,At Risk
ST04870,18,Female,Computer Science,94.7,77.1,63.0,71.7,5.1,3.17,7.0,Yes,Yes,Not At Risk
ST01381,22,Male,IT,74.9,62.8,48.5,47.6,7.1,2.47,4.0,Yes,Yes,At Risk
ST05262,21,Female,Software Engineering,92.9,56.6,53.4,69.7,3.4,3.64,4.0,Yes,No,Not At Risk
ST00088,25,Male,Computer Science,85.9,63.8,57.5,45.0,4.6,3.3,4.0,Yes,No,Not At Risk
ST02876,25,Male,Computer Science,87.4,70.4,94.0,79.0,8.6,3.58,2.0,Yes,No,Not At Risk
ST04292,21,Male,Data Science,88.5,72.1,62.5,58.7,4.2,2.37,4.0,Yes,Yes,At Risk
ST02631,21,Female,Computer Science,81.4,73.5,90.3,64.7,2.2,3.41,4.0,Yes,No,Not At Risk
ST03999,21,Male,IT,100.0,51.7,78.7,61.3,3.2,3.77,3.0,Yes,No,Not At Risk
ST01094,18,Male,Computer Science,69.6,52.3,54.4,41.3,10.7,2.42,3.0,Yes,Yes,Not At Risk
ST10636,21,Male,Computer Science,78.8,64.3,58.1,59.9,7.5,4.0,6.0,Yes,Yes,Not At Risk
ST07628,21,Female,Computer Science,73.9,49.3,62.1,75.4,5.1,3.04,3.0,Yes,Yes,Not At Risk
ST06207,18,Female,Computer Science,89.7,58.5,74.4,74.0,5.5,3.65,5.0,Yes,Yes,Not At Risk
ST11526,24,Female,Computer Science,95.8,74.8,75.6,83.4,6.0,2.49,4.0,Yes,No,Not At Risk
ST06623,18,Female,Computer Science,81.6,67.5,69.4,54.2,5.8,4.0,7.0,Yes,Yes,Not At Risk
ST11102,21,Female,Computer Science,85.8,66.5,43.0,61.5,12.0,3.1,5.0,Yes,Yes,Not At Risk
ST00340,19,Female,IT,74.8,66.0,80.9,73.6,4.6,2.14,0.0,Yes,No,Not At Risk
ST01709,24,Female,Computer Science,68.6,65.6,79.6,91.5,3.6,2.36,3.0,Yes,Yes,At Risk
ST11351,20,Female,IT,92.6,48.8,53.6,66.9,4.1,2.37,3.0,Yes,No,Not At Risk
ST11521,22,Male,Software Engineering,80.0,61.6,64.0,27.5,12.3,2.61,6.0,Yes,Yes,At Risk
ST10671,25,Female,IT,75.4,100.0,68.4,82.0,5.7,4.0,6.0,Yes,Yes,Not At Risk
ST07115,18,Male,Computer Science,78.1,56.4,82.4,54.2,0.7,3.65,1.0,Yes,No,Not At Risk
ST05852,23,Male,Software Engineering,91.3,53.8,58.7,65.4,0.7,2.47,7.0,Yes,Yes,Not At Risk
ST09257,24,Male,IT,88.9,73.4,88.1,38.6,3.4,2.94,2.0,No,Yes,Not At Risk
ST01228,19,Female,Data Science,89.2,60.1,61.7,47.2,7.3,3.67,4.0,Yes,No,Not At Risk
ST02932,20,Female,Software Engineering,86.5,46.3,63.1,82.1,8.9,3.81,4.0,Yes,No,Not At Risk
ST03848,22,Female,Computer Science,66.1,77.6,71.0,29.0,5.2,2.56,5.0,Yes,No,At Risk
ST05254,21,Female,Software Engineering,92.5,90.2,71.6,51.1,5.8,2.8,4.0,Yes,No,Not At Risk
ST09964,21,Male,Computer Science,63.7,68.7,49.0,93.8,4.6,3.69,2.0,Yes,No,Not At Risk
ST01092,25,Male,Computer Science,100.0,50.8,65.4,47.2,3.1,3.67,3.0,Yes,No,Not At Risk
ST06026,20,Male,Software Engineering,75.1,62.2,54.4,31.8,8.2,3.07,6.0,Yes,No,Not At Risk
ST10895,22,Male,IT,84.9,51.7,93.1,47.2,2.4,4.0,2.0,Yes,No,At Risk
ST05851,25,Female,IT,87.5,60.5,86.9,77.8,0.6,2.87,5.0,Yes,No,Not At Risk
ST06985,24,Male,Computer Science,81.7,91.1,95.0,82.2,1.0,1.98,2.0,Yes,No,Not At Risk
ST08597,22,Male,Software Engineering,76.5,71.0,39.1,66.3,3.2,2.33,6.0,Yes,Yes,Not At Risk
ST05497,19,Female,Computer Science,72.2,79.0,53.6,85.2,1.4,2.16,4.0,Yes,Yes,Not At Risk
ST01226,18,Female,Data Science,83.9,70.3,52.5,54.4,7.5,2.87,1.0,Yes,No,Not At Risk
ST11500,22,Female,IT,67.2,61.7,97.8,50.9,3.5,3.2,3.0,Yes,No,Not At Risk
ST09970,20,Female,Computer Science,80.1,62.2,29.3,53.6,5.7,2.36,4.0,Yes,Yes,Not At Risk
ST05667,20,Female,IT,68.2,83.9,53.1,46.6,5.5,1.99,6.0,Yes,No,At Risk
ST09024,21,Male,Computer Science,68.1,60.3,63.8,95.7,6.2,2.88,5.0,Yes,No,Not At Risk
ST11948,25,Female,IT,83.5,70.4,84.3,69.5,4.0,2.66,6.0,Yes,Yes,Not At Risk
ST00285,22,Male,Software Engineering,80.0,74.4,69.6,89.6,15.7,3.15,4.0,Yes,Yes,Not At Risk
ST00608,18,Female,Computer Science,80.8,90.7,100.0,62.3,0.8,2.69,7.0,Yes,No,Not At Risk
ST01989,20,Male,Data Science,82.2,84.5,95.8,59.5,3.4,3.36,6.0,Yes,No,Not At Risk
ST05119,25,Male,Software Engineering,81.0,51.5,45.5,81.9,2.0,2.27,1.0,Yes,Yes,Not At Risk
ST11762,25,Male,Software Engineering,85.8,38.7,84.7,64.8,2.4,2.16,5.0,Yes,Yes,Not At Risk
ST05641,24,Male,IT,53.8,58.7,62.1,71.6,1.8,3.14,5.0,Yes,No,Not At Risk
ST08068,23,Male,IT,82.1,80.8,52.4,87.3,4.3,2.86,6.0,Yes,Yes,Not At Risk
ST03500,22,Male,IT,89.7,72.5,69.5,47.4,6.7,2.59,1.0,Yes,No,Not At Risk
ST00946,21,Male,Data Science,73.1,100.0,55.4,55.9,7.3,2.95,7.0,Yes,No,Not At Risk
ST08531,19,Male,Data Science,71.5,51.2,74.0,43.0,6.0,2.9,,Yes,No,At Risk
ST05438,22,Male,Data Science,63.2,49.2,33.7,70.8,7.6,2.67,5.0,Yes,Yes,At Risk
ST05380,20,Female,Software Engineering,82.8,64.0,60.5,68.3,3.2,3.78,2.0,Yes,Yes,Not At Risk
ST00201,19,Female,Data Science,74.7,81.3,79.1,84.7,13.4,2.75,1.0,Yes,No,Not At Risk
ST04015,25,Female,Data Science,83.4,80.1,63.3,79.5,2.3,2.55,4.0,Yes,No,Not At Risk
ST08090,19,Female,Software Engineering,86.9,67.6,63.2,76.9,4.7,3.18,7.0,Yes,Yes,Not At Risk
ST04068,20,Female,Computer Science,83.3,59.7,47.2,81.1,10.7,3.1,6.0,Yes,No,Not At Risk
ST00108,18,Female,Software Engineering,93.7,69.0,89.0,52.8,3.2,2.42,2.0,Yes,No,Not At Risk
ST04614,24,Female,Computer Science,77.4,83.9,38.2,39.7,4.4,3.35,2.0,Yes,Yes,Not At Risk
ST04643,24,Male,Data Science,75.1,75.0,74.1,38.0,4.9,2.93,5.0,Yes,No,Not At Risk
ST11616,21,Female,Computer Science,76.6,62.9,59.4,49.6,2.3,3.2,5.0,Yes,Yes,At Risk
ST08771,22,Female,IT,72.7,67.1,86.4,62.1,13.4,3.83,6.0,Yes,No,Not At Risk
ST09374,19,Male,Computer Science,100.0,61.8,46.1,57.3,3.5,2.1,2.0,Yes,Yes,Not At Risk
ST05914,21,Female,IT,100.0,79.4,91.0,62.1,4.6,2.57,1.0,Yes,No,At Risk
ST07697,21,Male,Data Science,78.1,90.7,70.2,47.8,2.2,3.2,2.0,Yes,Yes,Not At Risk
ST11835,25,Female,Software Engineering,86.2,90.3,83.7,35.4,9.5,2.08,4.0,Yes,Yes,Not At Risk
ST00816,21,Female,Computer Science,100.0,57.7,65.6,86.3,2.7,3.61,6.0,Yes,No,Not At Risk
ST07556,23,Male,IT,86.7,57.8,87.5,64.2,10.6,2.25,2.0,Yes,Yes,At Risk
ST03192,23,Female,Computer Science,61.9,51.7,59.8,55.1,16.2,2.96,3.0,Yes,No,Not At Risk
ST11888,21,Male,Data Science,90.3,83.3,65.9,65.2,2.4,2.23,6.0,Yes,No,At Risk
ST03437,19,Male,Software Engineering,81.9,56.0,67.5,34.0,7.6,2.28,4.0,Yes,No,At Risk
ST02533,18,Male,Computer Science,100.0,55.6,30.0,30.4,2.8,2.89,5.0,Yes,Yes,Not At Risk
ST11249,24,Male,Computer Science,100.0,68.1,38.1,39.1,8.6,2.24,3.0,Yes,Yes,Not At Risk
ST04601,18,Female,Data Science,78.1,63.7,92.7,40.2,8.6,2.02,6.0,Yes,Yes,Not At Risk
ST07629,22,Female,Software Engineering,82.6,49.2,46.2,75.6,1.7,2.86,6.0,Yes,Yes,Not At Risk
ST07954,21,Female,Computer Science,75.1,100.0,45.3,84.6,8.3,2.32,5.0,Yes,Yes,Not At Risk
ST07552,20,Female,Software Engineering,84.3,54.7,74.1,67.9,2.8,4.0,5.0,Yes,No,Not At Risk
ST11507,22,Male,Software Engineering,77.6,65.3,74.1,58.5,0.9,3.74,6.0,Yes,No,Not At Risk
ST05359,18,Male,IT,89.7,81.1,80.2,85.5,4.1,2.14,5.0,Yes,No,Not At Risk
ST05665,22,Female,Computer Science,67.2,71.8,75.3,41.7,1.1,3.04,1.0,Yes,No,Not At Risk
ST05221,25,Male,IT,91.1,62.0,100.0,68.2,1.2,2.53,3.0,Yes,Yes,Not At Risk
ST00703,24,Male,IT,65.5,66.6,61.3,69.9,7.5,2.54,1.0,Yes,No,Not At Risk
ST04341,19,Female,IT,91.5,68.0,38.2,37.3,3.4,1.84,2.0,Yes,No,Not At Risk
ST06959,20,Female,Computer Science,76.3,72.0,53.1,62.5,8.6,2.28,3.0,Yes,No,Not At Risk
ST00565,24,Female,Software Engineering,85.5,63.5,75.9,60.2,7.3,2.61,4.0,Yes,Yes,Not At Risk
ST10322,19,Male,Computer Science,86.5,71.6,60.1,83.6,6.7,2.15,3.0,Yes,No,Not At Risk
ST08252,21,Female,Computer Science,98.6,80.3,58.9,90.7,6.1,2.99,4.0,Yes,Yes,Not At Risk
ST02585,20,Male,Computer Science,84.9,55.5,73.3,71.5,15.8,2.15,3.0,Yes,No,Not At Risk
ST00377,21,Male,IT,100.0,67.1,78.5,61.2,2.4,3.46,1.0,Yes,Yes,Not At Risk
ST08058,21,Female,Computer Science,78.8,67.3,50.3,59.7,4.1,3.54,6.0,Yes,Yes,Not At Risk
ST04999,22,Male,Computer Science,81.9,64.1,70.0,61.7,6.2,3.09,2.0,Yes,No,Not At Risk
ST02897,24,Male,IT,100.0,85.0,68.8,35.0,4.0,3.77,6.0,Yes,Yes,Not At Risk
ST00937,20,Male,IT,89.2,57.1,70.7,40.7,8.0,3.4,10.0,Yes,Yes,At Risk
ST05541,18,Female,IT,85.3,63.0,73.6,64.3,11.7,2.45,0.0,Yes,No,Not At Risk
ST02893,19,Female,IT,76.1,34.9,66.0,40.3,16.2,2.71,3.0,Yes,Yes,Not At Risk
ST05166,24,Female,IT,93.6,96.4,62.2,71.2,3.3,2.99,1.0,Yes,Yes,Not At Risk
ST06007,18,Female,IT,76.1,92.7,58.9,79.4,4.1,3.29,9.0,Yes,No,Not At Risk
ST02755,19,Female,Computer Science,79.8,61.4,77.3,70.9,11.9,2.83,1.0,Yes,Yes,Not At Risk
ST00299,24,M,Data Science,73.5,50.9,48.6,82.2,3.3,3.33,6.0,Yes,Yes,Not At Risk
ST08440,18,Male,IT,85.9,80.4,35.0,78.1,6.0,3.15,9.0,Yes,Yes,Not At Risk
ST10665,20,Male,Software Engineering,100.0,46.9,63.0,36.5,5.7,2.92,3.0,Yes,No,Not At Risk
ST01221,23,Female,IT,88.7,55.0,50.6,60.4,1.9,2.63,3.0,Yes,Yes,Not At Risk
ST07465,21,Male,IT,66.4,66.7,82.1,44.5,14.5,3.4,2.0,Yes,No,At Risk
ST00704,21,Male,Computer Science,76.3,83.3,84.3,51.1,3.1,2.8,2.0,Yes,Yes,Not At Risk
ST04033,23,Female,Software Engineering,73.6,63.5,62.0,55.3,6.3,3.31,5.0,,No,At Risk
ST05496,22,Male,Data Science,73.8,95.1,70.3,37.7,6.0,2.53,4.0,Yes,Yes,Not At Risk
ST11931,25,Female,Computer Science,75.5,61.7,66.3,69.3,6.7,2.97,6.0,No,No,Not At Risk
ST10603,23,Female,IT,67.1,74.8,69.6,87.5,5.1,2.48,3.0,Yes,No,Not At Risk
ST06381,22,Female,Software Engineering,70.2,89.6,71.9,68.0,15.7,2.61,3.0,Yes,No,Not At Risk
ST00661,21,Male,Computer Science,74.8,57.4,71.7,65.6,5.1,2.67,5.0,Yes,No,Not At Risk
ST07165,20,Female,Software Engineering,88.4,95.3,71.3,38.7,13.2,2.66,4.0,No,No,Not At Risk
ST10187,24,Female,Software Engineering,61.6,87.4,59.1,,20.3,2.72,4.0,Yes,No,Not At Risk
ST09503,24,Female,Computer Science,76.1,55.2,69.1,76.4,8.1,1.38,2.0,Yes,No,At Risk
ST01953,24,Female,IT,85.5,42.5,84.4,51.5,4.5,3.44,6.0,No,No,At Risk
ST03272,19,Male,IT,83.3,77.0,50.9,55.2,4.3,2.94,4.0,No,No,Not At Risk
ST03065,20,Female,Computer Science,82.7,75.5,76.9,71.0,2.9,2.97,4.0,Yes,Yes,Not At Risk
ST02050,18,Female,Computer Science,89.2,51.1,83.3,73.8,5.5,3.67,4.0,Yes,No,At Risk
ST03473,21,Female,IT,76.1,78.2,42.3,70.5,13.4,3.79,3.0,Yes,Yes,At Risk
ST07642,25,Female,Computer Science,87.6,100.0,45.4,60.7,4.5,2.6,8.0,Yes,No,Not At Risk
ST01535,18,Male,Data Science,89.1,50.4,61.6,61.9,8.9,2.21,3.0,Yes,Yes,Not At Risk
ST05209,19,Male,Data Science,84.4,52.3,47.0,50.8,6.0,2.39,5.0,Yes,No,At Risk
ST01291,22,Male,IT,93.3,66.4,52.7,42.4,4.0,3.52,1.0,Yes,No,At Risk
ST06535,22,Female,IT,73.9,72.2,66.3,68.8,5.7,2.42,5.0,Yes,No,Not At Risk
ST08892,23,Female,Software Engineering,65.7,42.6,67.1,77.2,0.8,3.29,9.0,,Yes,At Risk
ST02891,23,Male,Computer Science,85.4,81.2,76.4,34.8,1.3,3.13,3.0,Yes,Yes,At Risk
ST06905,21,Male,Software Engineering,50.9,68.3,47.2,62.9,3.0,3.17,2.0,Yes,No,Not At Risk
ST06788,21,Male,Data Science,76.2,84.8,73.9,56.1,4.0,2.82,6.0,Yes,No,At Risk
ST08043,24,Female,Computer Science,64.3,77.1,69.2,50.9,2.9,2.31,1.0,Yes,Yes,At Risk
ST04295,19,Female,Computer Science,87.9,76.4,63.3,54.7,5.0,2.66,2.0,Yes,No,Not At Risk
ST06009,23,Female,IT,81.8,67.4,40.4,64.9,9.2,2.85,3.0,Yes,Yes,Not At Risk
ST01827,22,Female,Software Engineering,90.1,94.5,90.2,100.0,4.6,2.1,6.0,Yes,Yes,Not At Risk
ST02926,23,Male,Computer Science,93.8,58.7,72.7,86.3,11.2,3.08,2.0,Yes,Yes,Not At Risk
ST11933,21,Male,IT,95.8,78.6,83.8,58.7,9.2,3.21,6.0,Yes,Yes,Not At Risk
ST08110,21,Male,Software Engineering,81.0,54.0,61.4,52.8,8.3,4.0,1.0,Yes,No,Not At Risk
ST03226,25,Female,IT,54.3,48.2,91.9,65.6,4.5,3.05,4.0,Yes,No,At Risk
ST02854,25,Female,Computer Science,83.5,43.1,71.0,65.8,0.4,2.34,4.0,Yes,Yes,At Risk
ST11991,23,Female,Computer Science,84.1,89.1,70.3,89.2,4.7,2.89,5.0,Yes,No,Not At Risk
ST09394,18,Female,Software Engineering,83.6,59.6,75.6,79.0,7.0,2.22,8.0,Yes,No,Not At Risk
ST04737,25,Female,Computer Science,67.6,91.0,60.7,74.1,9.0,2.13,5.0,Yes,No,Not At Risk
ST06095,19,Male,Software Engineering,99.0,58.1,73.5,56.1,7.3,3.05,3.0,No,No,At Risk
ST05155,18,Male,Data Science,82.1,64.0,81.2,45.6,11.9,1.73,13.0,Yes,No,At Risk
ST00241,24,Female,IT,100.0,43.9,68.0,38.0,5.9,3.34,2.0,Yes,No,At Risk
ST08822,19,Male,Software Engineering,78.7,49.9,100.0,53.6,3.0,3.3,7.0,Yes,No,Not At Risk
ST06100,24,Male,Computer Science,94.0,53.2,75.1,74.8,4.7,2.25,4.0,No,No,Not At Risk
ST08633,22,Female,IT,55.8,49.3,63.2,54.0,2.5,2.87,3.0,Yes,Yes,Not At Risk
ST03440,23,Female,Computer Science,73.5,77.6,74.2,57.7,1.3,3.45,8.0,Yes,Yes,Not At Risk
ST09275,23,Male,IT,86.8,90.6,55.3,80.9,13.1,2.55,4.0,Yes,No,Not At Risk
ST07355,25,Female,Computer Science,88.5,77.2,18.6,47.1,5.4,2.58,4.0,No,Yes,Not At Risk
ST07700,19,Male,Data Science,65.0,57.0,55.4,68.2,8.1,1.34,3.0,Yes,No,Not At Risk
ST05791,18,Female,Software Engineering,72.2,71.0,63.5,84.4,2.8,1.96,7.0,Yes,No,Not At Risk
ST00350,18,Female,Data Science,76.5,67.3,60.5,75.1,2.6,2.89,4.0,Yes,No,Not At Risk
ST10599,22,Male,Computer Science,82.5,96.7,99.1,71.3,8.5,2.33,3.0,Yes,Yes,Not At Risk
ST05809,18,Male,Computer Science,81.7,87.8,89.1,67.3,7.9,1.56,3.0,Yes,Yes,Not At Risk
ST10486,22,Female,IT,81.4,100.0,75.1,52.9,2.7,2.68,4.0,Yes,No,Not At Risk
ST11688,25,Male,Computer Science,85.2,67.6,73.1,,8.7,3.26,9.0,Yes,Yes,Not At Risk
ST08381,19,Female,Computer Science,82.5,52.3,74.7,50.1,4.2,2.41,10.0,Yes,No,Not At Risk
ST06426,23,Female,Data Science,77.8,87.9,53.4,60.4,2.3,3.55,3.0,Yes,No,Not At Risk
ST06560,25,Female,Computer Science,84.5,79.6,68.3,76.3,5.7,3.42,5.0,Yes,Yes,Not At Risk
